public,tblSpecRichDetail,rid,integer,,
public,tblSpecRichHeader,LineKey,character varying,50,200
public,tblSpecRichHeader,RecKey,character varying,50,200
public,tblSpecRichHeader,DateModified,timestamp without time zone,,
public,tblSpecRichHeader,FormType,character varying,8,32
public,tblSpecRichHeader,FormDate,timestamp without time zone,,
public,tblSpecRichHeader,Observer,character varying,50,200
public,tblSpecRichHeader,Recorder,character varying,50,200
public,tblSpecRichHeader,DataEntry,character varying,50,200
public,tblSpecRichHeader,DataErrorChecking,character varying,50,200
public,tblSpecRichHeader,SpecRichMethod,real,,
public,tblSpecRichHeader,SpecRichMeasure,real,,
public,tblSpecRichHeader,SpecRichNbrSubPlots,real,,
public,tblSpecRichHeader,SpecRich1Container,boolean,,
public,tblSpecRichHeader,SpecRich1Shape,real,,
public,tblSpecRichHeader,SpecRich1Dim1,real,,
public,tblSpecRichHeader,SpecRich1Dim2,real,,
public,tblSpecRichHeader,SpecRich1Area,real,,
public,tblSpecRichHeader,SpecRich2Container,boolean,,
public,tblSpecRichHeader,SpecRich2Shape,real,,
public,tblSpecRichHeader,SpecRich2Dim1,real,,
public,tblSpecRichHeader,SpecRich2Dim2,real,,
public,tblSpecRichHeader,SpecRich2Area,real,,
public,tblSpecRichHeader,SpecRich3Container,boolean,,
public,tblSpecRichHeader,SpecRich3Shape,real,,
public,tblSpecRichHeader,SpecRich3Dim1,real,,
public,tblSpecRichHeader,SpecRich3Dim2,real,,
public,tblSpecRichHeader,SpecRich3Area,real,,
public,tblSpecRichHeader,SpecRich4Container,boolean,,
public,tblSpecRichHeader,SpecRich4Shape,real,,
public,tblSpecRichHeader,SpecRich4Dim1,real,,
public,tblSpecRichHeader,SpecRich4Dim2,real,,
public,tblSpecRichHeader,SpecRich4Area,real,,
public,tblSpecRichHeader,SpecRich5Container,boolean,,
public,tblSpecRichHeader,SpecRich5Shape,real,,
public,tblSpecRichHeader,SpecRich5Dim1,real,,
public,tblSpecRichHeader,SpecRich5Dim2,real,,
public,tblSpecRichHeader,SpecRich5Area,real,,
public,tblSpecRichHeader,SpecRich6Container,boolean,,
public,tblSpecRichHeader,SpecRich6Shape,real,,
public,tblSpecRichHeader,SpecRich6Dim1,real,,
public,tblSpecRichHeader,SpecRich6Dim2,real,,
public,tblSpecRichHeader,SpecRich6Area,real,,
public,tblSpecRichHeader,Notes,text,,1073741824
public,tblSpecRichHeader,PrimaryKey,text,,1073741824
public,tblSpecRichHeader,DateLoadedInDB,timestamp without time zone,,
public,tblSpecRichHeader,DBKey,text,,1073741824
public,tblSpecRichHeader,rid,integer,,
public,tblSpecRichHeader,plotVisitKey,text,,1073741824
public,tblTreeDenDetail,RecKey,character varying,50,200
public,tblTreeDenDetail,SubPlot,character varying,50,200
public,tblTreeDenDetail,SpeciesCode,character varying,255,1020
public,tblTreeDenDetail,DBH,real,,
public,tblTreeDenDetail,DRC,real,,
public,tblTreeDenDetail,Height,real,,
public,tblTreeDenDetail,chkboxDead,boolean,,
public,tblTreeDenDetail,PrimaryKey,text,,1073741824
public,tblTreeDenDetail,DateLoadedInDB,timestamp without time zone,,
public,tblTreeDenDetail,DBKey,text,,1073741824
public,tblTreeDenDetail,rid,integer,,
public,tblTreeDenHeader,PlotKey,character varying,50,200
public,tblTreeDenHeader,RecKey,character varying,50,200
public,tblTreeDenHeader,DateModified,timestamp without time zone,,
public,tblTreeDenHeader,FormType,character varying,50,200
public,tblTreeDenHeader,FormDate,timestamp without time zone,,
public,tblTreeDenHeader,Observer,character varying,50,200
public,tblTreeDenHeader,Recorder,character varying,50,200
public,tblTreeDenHeader,DataEntry,character varying,50,200
public,tblTreeDenHeader,DataErrorChecking,character varying,50,200
public,tblTreeDenHeader,Notes,text,,1073741824
public,tblTreeDenHeader,LineLengthAmount,real,,
public,tblTreeDenHeader,SubPlotRadius,real,,
public,tblTreeDenHeader,SubPlotMeasure,real,,
public,tblTreeDenHeader,DiameterMeasure,real,,
public,tblTreeDenHeader,HeightMeasure,real,,
public,tblTreeDenHeader,TapeType,character varying,5,20
public,tblTreeDenHeader,numSubplots,integer,,
public,tblTreeDenHeader,Sub1Desc,character varying,50,200
public,tblTreeDenHeader,Sub2Desc,character varying,50,200
public,tblTreeDenHeader,Sub3Desc,character varying,50,200
public,tblTreeDenHeader,Sub4Desc,character varying,50,200
public,tblTreeDenHeader,PlotArea,real,,
public,tblTreeDenHeader,totTrees,integer,,
public,tblTreeDenHeader,totSaplings,integer,,
public,tblTreeDenHeader,denTrees,real,,
public,tblTreeDenHeader,denSaplings,real,,
public,tblTreeDenHeader,denTreesAcre,real,,
public,tblTreeDenHeader,denSaplingsAcre,real,,
public,tblTreeDenHeader,totSeedlings,integer,,
public,tblTreeDenHeader,denSeedlings,real,,
public,tblTreeDenHeader,denSeedlingsAcre,real,,
public,tblTreeDenHeader,PrimaryKey,text,,1073741824
public,tblTreeDenHeader,DateLoadedInDB,timestamp without time zone,,
public,tblTreeDenHeader,DBKey,text,,1073741824
public,tblTreeDenHeader,rid,integer,,
